dataset_idx,dataset_name,dataset_tipo,n_samples,n_features,k,metrica,p,algoritmo,eps,run,radius,silhouette,ari,tempo
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,5,6.199894423410343,0.7209620474996064,nan,0.0020357000000785774
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,5,7.571727632176727,0.6356549823234763,nan,0.0014505999999983032
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,5,9.668606008638847,0.5322623266679137,nan,0.0013738000000103057
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,5,9.668606008638847,0.5322623266679137,nan,0.0012297000000671687
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,5,nan,0.6116524735313588,nan,0.07685830000013993
33,mvnorm,mvnorm,1200,2,6,minkowski,1,gonzalez,,6,5.748953414358498,0.4442283910552513,nan,6.809999990764481e-05
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.01,6,6.199894423410343,0.7209620474996064,nan,0.0016788000000360626
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,6,6.199894423410343,0.7209620474996064,nan,0.0015117999998892628
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,6,7.571727632176727,0.6356549823234763,nan,0.0020933000000695756
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,6,9.668606008638847,0.5322623266679137,nan,0.002414199999975608
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,6,9.668606008638847,0.5322623266679137,nan,0.00127899999984038
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,6,nan,0.6116524735313588,nan,0.07664359899990814
33,mvnorm,mvnorm,1200,2,6,minkowski,1,gonzalez,,7,5.748953414358498,0.4442283910552513,nan,6.690000009257346e-05
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.01,7,6.199894423410343,0.7209620474996064,nan,0.0017313999999259977
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,7,6.199894423410343,0.7209620474996064,nan,0.0020707999999558524
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,7,7.571727632176727,0.6356549823234763,nan,0.0015447999999196327
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,7,9.668606008638847,0.5322623266679137,nan,0.0013481999999385152
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,7,9.668606008638847,0.5322623266679137,nan,0.0012732000000141852
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,7,nan,0.6116524735313588,nan,0.07645339999999123
33,mvnorm,mvnorm,1200,2,6,minkowski,1,gonzalez,,8,5.748953414358498,0.4442283910552513,nan,6.849999999758438e-05
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.01,8,6.199894423410343,0.7209620474996064,nan,0.0018910999999661726
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,8,6.199894423410343,0.7209620474996064,nan,0.0015390000000934378
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,8,7.571727632176727,0.6356549823234763,nan,0.0015313999999762018
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,8,9.668606008638847,0.5322623266679137,nan,0.0015436000001045613
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,8,9.668606008638847,0.5322623266679137,nan,0.0012319999998453568
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,8,nan,0.6116524735313588,nan,0.07814409899992825
33,mvnorm,mvnorm,1200,2,6,minkowski,1,gonzalez,,9,5.748953414358498,0.4442283910552513,nan,6.499999994957761e-05
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.01,9,6.199894423410343,0.7209620474996064,nan,0.0017808999998578656
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,9,6.199894423410343,0.7209620474996064,nan,0.0015774000000874366
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,9,7.571727632176727,0.6356549823234763,nan,0.0014600999998037878
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,9,9.668606008638847,0.5322623266679137,nan,0.0013589000000138185
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,9,9.668606008638847,0.5322623266679137,nan,0.0026453999998921063
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,9,nan,0.6116524735313588,nan,0.0771841000000677
33,mvnorm,mvnorm,1200,2,6,minkowski,1,gonzalez,,10,5.748953414358498,0.4442283910552513,nan,8.37000000046828e-05
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.01,10,6.199894423410343,0.7209620474996064,nan,0.0016514000001279783
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,10,6.199894423410343,0.7209620474996064,nan,0.0015200000000277214
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,10,7.571727632176727,0.6356549823234763,nan,0.0014432999998916785
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,10,9.668606008638847,0.5322623266679137,nan,0.0014404999999442225
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,10,9.668606008638847,0.5322623266679137,nan,0.0012231000000610948
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,10,nan,0.6116524735313588,nan,0.08489839899993967
33,mvnorm,mvnorm,1200,2,6,minkowski,1,gonzalez,,11,5.748953414358498,0.4442283910552513,nan,6.559999997080013e-05
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.01,11,6.199894423410343,0.7209620474996064,nan,0.0026017999998657615
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,11,6.199894423410343,0.7209620474996064,nan,0.0015037000000575063
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,11,7.571727632176727,0.6356549823234763,nan,0.001464700000042285
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,11,9.668606008638847,0.5322623266679137,nan,0.00155510000013237
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,11,9.668606008638847,0.5322623266679137,nan,0.0012075999998160114
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,11,nan,0.6116524735313588,nan,0.0958590989998811
33,mvnorm,mvnorm,1200,2,6,minkowski,1,gonzalez,,12,5.748953414358498,0.4442283910552513,nan,7.049999999253487e-05
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.01,12,6.199894423410343,0.7209620474996064,nan,0.0021780999998100015
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,12,6.199894423410343,0.7209620474996064,nan,0.0017894000000069354
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,12,7.571727632176727,0.6356549823234763,nan,0.0021524999999655847
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,12,9.668606008638847,0.5322623266679137,nan,0.0014135999999780324
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,12,9.668606008638847,0.5322623266679137,nan,0.001414899999872432
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,12,nan,0.6116524735313588,nan,0.08276369899999736
33,mvnorm,mvnorm,1200,2,6,minkowski,1,gonzalez,,13,5.748953414358498,0.4442283910552513,nan,7.950000008349889e-05
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.01,13,6.199894423410343,0.7209620474996064,nan,0.0020718000000670145
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,13,6.199894423410343,0.7209620474996064,nan,0.0015997999998944579
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,13,7.571727632176727,0.6356549823234763,nan,0.0018258999998579384
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,13,9.668606008638847,0.5322623266679137,nan,0.0014511000001675711
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,13,9.668606008638847,0.5322623266679137,nan,0.0015700999999808118
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,13,nan,0.6116524735313588,nan,0.08404709900014495
33,mvnorm,mvnorm,1200,2,6,minkowski,1,gonzalez,,14,5.748953414358498,0.4442283910552513,nan,8.520000005773909e-05
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.01,14,6.199894423410343,0.7209620474996064,nan,0.0020667999999659514
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.05,14,6.199894423410343,0.7209620474996064,nan,0.0015954999998939456
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.1,14,7.571727632176727,0.6356549823234763,nan,0.0015559999999368301
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.15,14,9.668606008638847,0.5322623266679137,nan,0.001451300000098854
33,mvnorm,mvnorm,1200,2,6,minkowski,1,intervalo,0.25,14,9.668606008638847,0.5322623266679137,nan,0.0014094000000568485
33,mvnorm,mvnorm,1200,2,6,minkowski,1,kmeans,,14,nan,0.6116524735313588,nan,0.0762477000000672
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,0,1.2000655041877486,0.5416384187798229,nan,0.00012400000014167745
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,0,1.320328449636963,0.4841653015034823,nan,0.0030919999999241554
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,0,1.4717519098608818,0.6001944274644111,nan,0.00216509999995651
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,0,1.4717519098608818,0.6843489474643021,nan,0.0017219000001205131
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,0,2.046429602116397,0.5313034735786992,nan,0.0015619999999216816
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,0,2.046429602116397,0.5313034735786992,nan,0.0013265999998566258
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,0,nan,0.6116524735313588,nan,0.05591970000000401
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,1,1.2000655041877486,0.5416384187798229,nan,0.00013130000002092856
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,1,1.320328449636963,0.4841653015034823,nan,0.0018660999999156047
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,1,1.4717519098608818,0.6001944274644111,nan,0.0015017000000625558
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,1,1.4717519098608818,0.6843489474643021,nan,0.0015530000000580912
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,1,2.046429602116397,0.5313034735786992,nan,0.002551000000039494
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,1,2.046429602116397,0.5313034735786992,nan,0.0014382000001660344
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,1,nan,0.6116524735313588,nan,0.0911603990000458
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,2,1.2000655041877486,0.5416384187798229,nan,6.880000000819564e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,2,1.320328449636963,0.4841653015034823,nan,0.0018732000000909466
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,2,1.4717519098608818,0.6001944274644111,nan,0.002341800000067451
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,2,1.4717519098608818,0.6843489474643021,nan,0.001622699999870747
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,2,2.046429602116397,0.5313034735786992,nan,0.0013375999999425403
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,2,2.046429602116397,0.5313034735786992,nan,0.00249389999999039
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,2,nan,0.6116524735313588,nan,0.08200769900008709
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,3,1.2000655041877486,0.5416384187798229,nan,6.839999991825607e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,3,1.320328449636963,0.4841653015034823,nan,0.0022072000001571723
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,3,1.4717519098608818,0.6001944274644111,nan,0.0015897999999197054
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,3,1.4717519098608818,0.6843489474643021,nan,0.001404600000114442
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,3,2.046429602116397,0.5313034735786992,nan,0.0015324000000873639
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,3,2.046429602116397,0.5313034735786992,nan,0.0012424000001374225
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,3,nan,0.6116524735313588,nan,0.08397259899993514
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,4,1.2000655041877486,0.5416384187798229,nan,7.129999994504033e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,4,1.320328449636963,0.4841653015034823,nan,0.005810899999914909
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,4,1.4717519098608818,0.6001944274644111,nan,0.0019941999998991378
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,4,1.4717519098608818,0.6843489474643021,nan,0.0016611000000921194
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,4,2.046429602116397,0.5313034735786992,nan,0.0014584999998987769
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,4,2.046429602116397,0.5313034735786992,nan,0.0012054000001171516
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,4,nan,0.6116524735313588,nan,0.0925640000000385
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,5,1.2000655041877486,0.5416384187798229,nan,6.619999999202264e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,5,1.320328449636963,0.4841653015034823,nan,0.0019068999999944936
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,5,1.4717519098608818,0.6001944274644111,nan,0.00153609999983928
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,5,1.4717519098608818,0.6843489474643021,nan,0.0014519999999720312
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,5,2.046429602116397,0.5313034735786992,nan,0.001507400000036796
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,5,2.046429602116397,0.5313034735786992,nan,0.0012056000000484346
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,5,nan,0.6116524735313588,nan,0.08995689899984427
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,6,1.2000655041877486,0.5416384187798229,nan,6.529999996018887e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,6,1.320328449636963,0.4841653015034823,nan,0.003936999999950785
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,6,1.4717519098608818,0.6001944274644111,nan,0.0014800999999806663
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,6,1.4717519098608818,0.6843489474643021,nan,0.0016639000000395754
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,6,2.046429602116397,0.5313034735786992,nan,0.0012805999999727646
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,6,2.046429602116397,0.5313034735786992,nan,0.0014052000001356646
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,6,nan,0.6116524735313588,nan,0.07358449899993502
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,7,1.2000655041877486,0.5416384187798229,nan,6.759999996575061e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,7,1.320328449636963,0.4841653015034823,nan,0.0017734000000473316
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,7,1.4717519098608818,0.6001944274644111,nan,0.0019638000001123146
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,7,1.4717519098608818,0.6843489474643021,nan,0.0014209999999366119
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,7,2.046429602116397,0.5313034735786992,nan,0.0016826000000946806
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,7,2.046429602116397,0.5313034735786992,nan,0.002837599999793383
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,7,nan,0.6116524735313588,nan,0.07970460000001367
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,8,1.2000655041877486,0.5416384187798229,nan,6.759999996575061e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,8,1.320328449636963,0.4841653015034823,nan,0.001816700000063065
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,8,1.4717519098608818,0.6001944274644111,nan,0.0015736999998807732
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,8,1.4717519098608818,0.6843489474643021,nan,0.0016142000001764245
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,8,2.046429602116397,0.5313034735786992,nan,0.0013514989998384408
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,8,2.046429602116397,0.5313034735786992,nan,0.001241499999878215
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,8,nan,0.6116524735313588,nan,0.08779819899996255
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,9,1.2000655041877486,0.5416384187798229,nan,0.0001222000000780099
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,9,1.320328449636963,0.4841653015034823,nan,0.0023120999999264313
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,9,1.4717519098608818,0.6001944274644111,nan,0.002203999999892403
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,9,1.4717519098608818,0.6843489474643021,nan,0.0020723000000089087
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,9,2.046429602116397,0.5313034735786992,nan,0.0022371000000021013
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,9,2.046429602116397,0.5313034735786992,nan,0.0025729999999839492
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,9,nan,0.6116524735313588,nan,0.08485889899998256
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,10,1.2000655041877486,0.5416384187798229,nan,7.430000005115289e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,10,1.320328449636963,0.4841653015034823,nan,0.0056334000000788365
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,10,1.4717519098608818,0.6001944274644111,nan,0.0027159999999639695
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,10,1.4717519098608818,0.6843489474643021,nan,0.0016305999999985943
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,10,2.046429602116397,0.5313034735786992,nan,0.0021839999999428983
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,10,2.046429602116397,0.5313034735786992,nan,0.0013893000000280153
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,10,nan,0.6116524735313588,nan,0.09230849899995519
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,11,1.2000655041877486,0.5416384187798229,nan,8.090000005722686e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,11,1.320328449636963,0.4841653015034823,nan,0.005875299999843264
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,11,1.4717519098608818,0.6001944274644111,nan,0.001831699999911507
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,11,1.4717519098608818,0.6843489474643021,nan,0.003815700000131983
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,11,2.046429602116397,0.5313034735786992,nan,0.008617899000000762
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,11,2.046429602116397,0.5313034735786992,nan,0.0037586999999348336
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,11,nan,0.6116524735313588,nan,0.08285959899990303
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,12,1.2000655041877486,0.5416384187798229,nan,8.000000002539309e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,12,1.320328449636963,0.4841653015034823,nan,0.0018434999999499269
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,12,1.4717519098608818,0.6001944274644111,nan,0.0019333000000187894
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,12,1.4717519098608818,0.6843489474643021,nan,0.0014796999998907268
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,12,2.046429602116397,0.5313034735786992,nan,0.0013105000000450673
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,12,2.046429602116397,0.5313034735786992,nan,0.001254699999890363
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,12,nan,0.6116524735313588,nan,0.07546219899995776
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,13,1.2000655041877486,0.5416384187798229,nan,0.00018569999997453124
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,13,1.320328449636963,0.4841653015034823,nan,0.0020626000000447675
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,13,1.4717519098608818,0.6001944274644111,nan,0.0014699999999265856
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,13,1.4717519098608818,0.6843489474643021,nan,0.001548899999988862
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,13,2.046429602116397,0.5313034735786992,nan,0.0025505999999495543
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,13,2.046429602116397,0.5313034735786992,nan,0.001223200000140423
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,13,nan,0.6116524735313588,nan,0.0710825000001023
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,gonzalez,,14,1.2000655041877486,0.5416384187798229,nan,8.679999996275001e-05
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.01,14,1.320328449636963,0.4841653015034823,nan,0.0017227999999249732
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.05,14,1.4717519098608818,0.6001944274644111,nan,0.001538299999992887
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.1,14,1.4717519098608818,0.6843489474643021,nan,0.001455500000020038
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.15,14,2.046429602116397,0.5313034735786992,nan,0.0013413000001492037
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,intervalo,0.25,14,2.046429602116397,0.5313034735786992,nan,0.0012343999999302468
33,mvnorm,mvnorm,1200,2,6,mahalanobis,,kmeans,,14,nan,0.6116524735313588,nan,0.07311439899990546
34,mvnorm,mvnorm,600,2,3,euclidiana,2,gonzalez,,0,4.785043152464063,0.6171299461882971,nan,8.900000011635711e-05
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.01,0,3.6350121687050265,0.7464956678028859,nan,0.0007754999999178835
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.05,0,3.6350121687050265,0.7464956678028859,nan,0.0006482000001142296
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.1,0,3.6350121687050265,0.7464956678028859,nan,0.0038996000000679487
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.15,0,3.6350121687050265,0.7464956678028859,nan,0.0006471000001511129
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.25,0,7.436218798510089,0.5426242243149108,nan,0.0006975000001148146
34,mvnorm,mvnorm,600,2,3,euclidiana,2,kmeans,,0,nan,0.7464956678028859,nan,0.1261596990000271
34,mvnorm,mvnorm,600,2,3,euclidiana,2,gonzalez,,1,4.785043152464063,0.6171299461882971,nan,4.809999995813996e-05
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.01,1,3.6350121687050265,0.7464956678028859,nan,0.004533000000037646
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.05,1,3.6350121687050265,0.7464956678028859,nan,0.0006769999999960419
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.1,1,3.6350121687050265,0.7464956678028859,nan,0.0005977999999231542
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.15,1,3.6350121687050265,0.7464956678028859,nan,0.0005326999998942483
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.25,1,7.436218798510089,0.5426242243149108,nan,0.0006445999999868945
34,mvnorm,mvnorm,600,2,3,euclidiana,2,kmeans,,1,nan,0.7464956678028859,nan,0.07849719900013952
34,mvnorm,mvnorm,600,2,3,euclidiana,2,gonzalez,,2,4.785043152464063,0.6171299461882971,nan,4.830000011679658e-05
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.01,2,3.6350121687050265,0.7464956678028859,nan,0.0008797999998932937
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.05,2,3.6350121687050265,0.7464956678028859,nan,0.000680600000123377
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.1,2,3.6350121687050265,0.7464956678028859,nan,0.0006369000000177039
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.15,2,3.6350121687050265,0.7464956678028859,nan,0.0005403000000114844
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.25,2,7.436218798510089,0.5426242243149108,nan,0.0004552000000330736
34,mvnorm,mvnorm,600,2,3,euclidiana,2,kmeans,,2,nan,0.7464956678028859,nan,0.07699869900011436
34,mvnorm,mvnorm,600,2,3,euclidiana,2,gonzalez,,3,4.785043152464063,0.6171299461882971,nan,4.5300000010684016e-05
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.01,3,3.6350121687050265,0.7464956678028859,nan,0.0007418000000143365
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.05,3,3.6350121687050265,0.7464956678028859,nan,0.0008444999998573621
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.1,3,3.6350121687050265,0.7464956678028859,nan,0.0005937000000812986
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.15,3,3.6350121687050265,0.7464956678028859,nan,0.00053259999981492
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.25,3,7.436218798510089,0.5426242243149108,nan,0.000513299999965966
34,mvnorm,mvnorm,600,2,3,euclidiana,2,kmeans,,3,nan,0.7464956678028859,nan,0.16880689799995707
34,mvnorm,mvnorm,600,2,3,euclidiana,2,gonzalez,,4,4.785043152464063,0.6171299461882971,nan,6.039999993845413e-05
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.01,4,3.6350121687050265,0.7464956678028859,nan,0.0008150999999543274
34,mvnorm,mvnorm,600,2,3,euclidiana,2,intervalo,0.05,4,3.6350121687050265,0.7464956678028859,nan,0.0008126000000174827
